Date,Slot,Load,Temperature,Humidity
09012020,8,2196,0,0
09012020,9,2438,0,0
09012020,10,2576,0,0
09012020,11,2611,0,0
09012020,12,2560,0,0
09012020,13,2425,0,0
09012020,14,2424,0,0
09012020,15,2447,0,0
09012020,16,2436,0,0
09012020,17,2405,0,0
09012020,18,2435,0,0
09012020,19,2379,0,0
09012020,20,2206,0,0
09012020,21,2057,0,0
09012020,22,1886,0,0
09012020,23,1716,0,0
10012020,0,1559,0,0
10012020,1,1446,0,0
10012020,2,1376,0,0
10012020,3,1342,0,0
10012020,4,1362,0,0
10012020,5,1507,0,0
10012020,6,1719,0,0
10012020,7,1915,0,0
10012020,8,2158,0,0
10012020,9,2392,0,0
10012020,10,2570,0,0
10012020,11,2623,0,0
10012020,12,2576,0,0
10012020,13,2449,0,0
10012020,14,2484,0,0
10012020,15,2508,0,0
10012020,16,2510,0,0
10012020,17,2507,0,0
10012020,18,2522,0,0
10012020,19,2450,0,0
10012020,20,2309,0,0
10012020,21,2154,0,0
10012020,22,1984,0,0
10012020,23,1831,0,0
11012020,0,1683,0,0
11012020,1,1551,0,0
11012020,2,1483,0,0
11012020,3,1446,0,0
11012020,4,1454,0,0
11012020,5,1550,0,0
11012020,6,1710,0,0
11012020,7,1829,0,0
11012020,8,2013,0,0
11012020,9,2293,0,0
11012020,10,2486,0,0
11012020,11,2522,0,0
11012020,12,2497,0,0
11012020,13,2381,0,0
11012020,14,2390,0,0
11012020,15,2388,0,0
11012020,16,2381,0,0
11012020,17,2376,0,0
11012020,18,2487,0,0
11012020,19,2464,0,0
11012020,20,2344,0,0
11012020,21,2199,0,0
11012020,22,2038,0,0
11012020,23,1900,0,0
12012020,0,1755,0,0
12012020,1,1632,0,0
12012020,2,1553,0,0
12012020,3,1504,0,0
12012020,4,1496,0,0
12012020,5,1567,0,0
12012020,6,1630,0,0
12012020,7,1709,0,0
12012020,8,1850,0,0
12012020,9,1992,0,0
12012020,10,2108,0,0
12012020,11,2142,0,0
12012020,12,2122,0,0
12012020,13,2057,0,0
12012020,14,1999,0,0
12012020,15,1960,0,0
12012020,16,1933,0,0
12012020,17,1958,0,0
12012020,18,2103,0,0
12012020,19,2168,0,0
12012020,20,2139,0,0
12012020,21,2086,0,0
12012020,22,2012,0,0
12012020,23,1909,0,0
13012020,0,1788,0,0
13012020,1,1660,0,0
13012020,2,1582,0,0
13012020,3,1532,0,0
13012020,4,1541,0,0
13012020,5,1673,0,0
13012020,6,1889,0,0
13012020,7,2088,0,0
13012020,8,2373,0,0
13012020,9,2644,0,0
13012020,10,2818,0,0
13012020,11,2870,0,0
13012020,12,2776,0,0
13012020,13,2627,0,0
13012020,14,2636,0,0
13012020,15,2654,0,0
13012020,16,2640,0,0
13012020,17,2608,0,0
13012020,18,2613,0,0
13012020,19,2557,0,0
13012020,20,2416,0,0
13012020,21,2251,0,0
13012020,22,2113,0,0
13012020,23,1954,0,0
14012020,0,1787,0,0
14012020,1,1659,0,0
14012020,2,1577,0,0
14012020,3,1531,0,0
14012020,4,1551,0,0
14012020,5,1688,0,0
14012020,6,1893,0,0
14012020,7,2074,0,0
14012020,8,2339,0,0
14012020,9,2597,0,0
14012020,10,2751,0,0
14012020,11,2805,0,0
14012020,12,2719,0,0
14012020,13,2568,0,0
14012020,14,2579,0,0
14012020,15,2573,0,0
14012020,16,2549,0,0
14012020,17,2487,0,0
14012020,18,2496,0,0
14012020,19,2436,0,0
14012020,20,2298,0,0
14012020,21,2068,0,0
14012020,22,1910,0,0
14012020,23,1750,0,0
15012020,0,1601,0,0
15012020,1,1483,0,0
15012020,2,1429,0,0
15012020,3,1391,0,0
15012020,4,1407,0,0
15012020,5,1523,0,0
15012020,6,1729,0,0
15012020,7,1923,0,0
15012020,8,2181,0,0
15012020,9,2404,0,0
15012020,10,2523,0,0
15012020,11,2562,0,0
15012020,12,2488,0,0
15012020,13,2347,0,0
15012020,14,2349,0,0
15012020,15,2335,0,0
15012020,16,2325,0,0
15012020,17,2303,0,0
15012020,18,2345,0,0
15012020,19,2295,0,0
15012020,20,2152,0,0
15012020,21,1993,0,0
15012020,22,1832,0,0
15012020,23,1678,0,0
16012020,0,1523,0,0
16012020,1,1413,0,0
16012020,2,1342,0,0
16012020,3,1309,0,0
16012020,4,1328,0,0
16012020,5,1465,0,0
16012020,6,1695,0,0
16012020,7,1893,0,0
16012020,8,2139,0,0
16012020,9,2365,0,0
16012020,10,2469,0,0
16012020,11,2476,0,0
16012020,12,2382,0,0
16012020,13,2229,0,0
16012020,14,2220,0,0
16012020,15,2219,0,0
16012020,16,2222,0,0
16012020,17,2225,0,0
16012020,18,2248,0,0
16012020,19,2219,0,0
16012020,20,2077,0,0
16012020,21,1918,0,0
16012020,22,1734,0,0
16012020,23,1535,0,0
17012020,0,1371,0,0
17012020,1,1264,0,0
17012020,2,1205,0,0
17012020,3,1175,0,0
17012020,4,1202,0,0
17012020,5,1342,0,0
17012020,6,1584,0,0
17012020,7,1787,0,0
17012020,8,2034,0,0
17012020,9,2250,0,0
17012020,10,2364,0,0
17012020,11,2397,0,0
17012020,12,2334,0,0
17012020,13,2209,0,0
17012020,14,2171,0,0
17012020,15,2161,0,0
17012020,16,2156,0,0
17012020,17,2175,0,0
17012020,18,2250,0,0
17012020,19,2226,0,0
17012020,20,2084,0,0
17012020,21,1932,0,0
17012020,22,1738,0,0
17012020,23,1551,0,0
18012020,0,1380,0,0
18012020,1,1250,0,0
18012020,2,1183,0,0
18012020,3,1153,0,0
18012020,4,1176,0,0
18012020,5,1314,0,0
18012020,6,1474,0,0
18012020,7,1661,0,0
18012020,8,1903,0,0
18012020,9,2143,0,0
18012020,10,2287,0,0
18012020,11,2322,0,0
18012020,12,2242,0,0
18012020,13,2127,0,0
18012020,14,2115,0,0
18012020,15,2111,0,0
18012020,16,2121,0,0
18012020,17,2142,0,0
18012020,18,2222,0,0
18012020,19,2227,0,0
18012020,20,2097,0,0
18012020,21,1949,0,0
18012020,22,1782,0,0
18012020,23,1596,0,0
19012020,0,1442,0,0
19012020,1,1331,0,0
19012020,2,1256,0,0
19012020,3,1227,0,0
19012020,4,1216,0,0
19012020,5,1306,0,0
19012020,6,1412,0,0
19012020,7,1509,0,0
19012020,8,1670,0,0
19012020,9,1840,0,0
19012020,10,1956,0,0
19012020,11,2008,0,0
19012020,12,1957,0,0
19012020,13,1875,0,0
19012020,14,1813,0,0
19012020,15,1766,0,0
19012020,16,1755,0,0
19012020,17,1793,0,0
19012020,18,1932,0,0
19012020,19,2012,0,0
19012020,20,1945,0,0
19012020,21,1872,0,0
19012020,22,1746,0,0
19012020,23,1599,0,0
20012020,0,1446,0,0
20012020,1,1337,0,0
20012020,2,1274,0,0
20012020,3,1239,0,0
20012020,4,1255,0,0
20012020,5,1423,0,0
20012020,6,1664,0,0
20012020,7,1879,0,0
20012020,8,2170,0,0
20012020,9,2422,0,0
20012020,10,2584,0,0
20012020,11,2625,0,0
20012020,12,2575,0,0
20012020,13,2460,0,0
20012020,14,2489,0,0
20012020,15,2486,0,0
20012020,16,2488,0,0
20012020,17,2457,0,0
20012020,18,2473,0,0
20012020,19,2431,0,0
20012020,20,2242,0,0
20012020,21,2078,0,0
20012020,22,1904,0,0
20012020,23,1726,0,0
21012020,0,1576,0,0
21012020,1,1451,0,0
21012020,2,1383,0,0
21012020,3,1346,0,0
21012020,4,1367,0,0
21012020,5,1513,0,0
21012020,6,1759,0,0
21012020,7,1953,0,0
21012020,8,2219,0,0
21012020,9,2486,0,0
21012020,10,2640,0,0
21012020,11,2696,0,0
21012020,12,2621,0,0
21012020,13,2475,0,0
21012020,14,2494,0,0
21012020,15,2519,0,0
21012020,16,2518,0,0
21012020,17,2472,0,0
21012020,18,2484,0,0
21012020,19,2440,0,0
21012020,20,2269,0,0
21012020,21,2094,0,0
21012020,22,1944,0,0
21012020,23,1756,0,0
22012020,0,1588,0,0
22012020,1,1469,0,0
22012020,2,1407,0,0
22012020,3,1364,0,0
22012020,4,1384,0,0
22012020,5,1527,0,0
22012020,6,1751,0,0
22012020,7,1965,0,0
22012020,8,2237,0,0
22012020,9,2484,0,0
22012020,10,2654,0,0
22012020,11,2718,0,0
22012020,12,2616,0,0
22012020,13,2509,0,0
22012020,14,2524,0,0
22012020,15,2569,0,0
22012020,16,2555,0,0
22012020,17,2506,0,0
22012020,18,2508,0,0
22012020,19,2456,0,0
22012020,20,2359,0,0
22012020,21,2191,0,0
22012020,22,2029,0,0
22012020,23,1861,0,0
23012020,0,1670,0,0
23012020,1,1544,0,0
23012020,2,1466,0,0
23012020,3,1420,0,0
23012020,4,1445,0,0
23012020,5,1564,0,0
23012020,6,1782,0,0
23012020,7,2007,0,0
23012020,8,2279,0,0
23012020,9,2547,0,0
23012020,10,2727,0,0
23012020,11,2782,0,0
23012020,12,2706,0,0
23012020,13,2581,0,0
23012020,14,2614,0,0
23012020,15,2617,0,0
23012020,16,2637,0,0
23012020,17,2608,0,0
23012020,18,2584,0,0
23012020,19,2545,0,0
23012020,20,2427,0,0
23012020,21,2260,0,0
23012020,22,2099,0,0
23012020,23,1933,0,0
24012020,0,1778,0,0
24012020,1,1645,0,0
24012020,2,1568,0,0
24012020,3,1522,0,0
24012020,4,1539,0,0
24012020,5,1660,0,0
24012020,6,1878,0,0
24012020,7,2094,0,0
24012020,8,2369,0,0
24012020,9,2633,0,0
24012020,10,2814,0,0
24012020,11,2883,0,0
24012020,12,2838,0,0
24012020,13,2689,0,0
24012020,14,2719,0,0
24012020,15,2730,0,0
24012020,16,2713,0,0
24012020,17,2669,0,0
24012020,18,2620,0,0
24012020,19,2584,0,0
24012020,20,2443,0,0
24012020,21,2283,0,0
24012020,22,2121,0,0
24012020,23,1998,0,0
25012020,0,1839,0,0
25012020,1,1703,0,0
25012020,2,1606,0,0
25012020,3,1560,0,0
25012020,4,1551,0,0
25012020,5,1634,0,0
25012020,6,1777,0,0
25012020,7,1911,0,0
25012020,8,2126,0,0
25012020,9,2374,0,0
25012020,10,2573,0,0
25012020,11,2660,0,0
25012020,12,2604,0,0
25012020,13,2474,0,0
25012020,14,2484,0,0
25012020,15,2482,0,0
25012020,16,2442,0,0
25012020,17,2419,0,0
25012020,18,2467,0,0
25012020,19,2488,0,0
25012020,20,2370,0,0
25012020,21,2244,0,0
25012020,22,2121,0,0
25012020,23,2007,0,0
26012020,0,1832,0,0
26012020,1,1712,0,0
26012020,2,1627,0,0
26012020,3,1582,0,0
26012020,4,1564,0,0
26012020,5,1658,0,0
26012020,6,1773,0,0
26012020,7,1815,0,0
26012020,8,1920,0,0
26012020,9,1978,0,0
26012020,10,2016,0,0
26012020,11,2061,0,0
26012020,12,2056,0,0
26012020,13,2000,0,0
26012020,14,1941,0,0
26012020,15,1907,0,0
26012020,16,1888,0,0
26012020,17,1915,0,0
26012020,18,2026,0,0
26012020,19,2141,0,0
26012020,20,2086,0,0
26012020,21,2051,0,0
26012020,22,1989,0,0
26012020,23,1900,0,0
27012020,0,1776,0,0
27012020,1,1650,0,0
27012020,2,1581,0,0
27012020,3,1543,0,0
27012020,4,1549,0,0
27012020,5,1667,0,0
27012020,6,1866,0,0
27012020,7,2064,0,0
27012020,8,2339,0,0
27012020,9,2599,0,0
27012020,10,2773,0,0
27012020,11,2820,0,0
27012020,12,2722,0,0
27012020,13,2566,0,0
27012020,14,2581,0,0
27012020,15,2589,0,0
27012020,16,2577,0,0
27012020,17,2539,0,0
27012020,18,2519,0,0
27012020,19,2444,0,0
27012020,20,2364,0,0
27012020,21,2244,0,0
27012020,22,2057,0,0
27012020,23,1896,0,0
28012020,0,1746,0,0
28012020,1,1630,0,0
28012020,2,1551,0,0
28012020,3,1505,0,0
28012020,4,1516,0,0
28012020,5,1656,0,0
28012020,6,1883,0,0
28012020,7,2061,0,0
28012020,8,2331,0,0
28012020,9,2575,0,0
28012020,10,2741,0,0
28012020,11,2783,0,0
28012020,12,2696,0,0
28012020,13,2542,0,0
28012020,14,2557,0,0
28012020,15,2563,0,0
28012020,16,2570,0,0
28012020,17,2542,0,0
28012020,18,2559,0,0
28012020,19,2519,0,0
28012020,20,2330,0,0
28012020,21,2172,0,0
28012020,22,1995,0,0
28012020,23,1867,0,0
29012020,0,1697,0,0
29012020,1,1581,0,0
29012020,2,1515,0,0
29012020,3,1470,0,0
29012020,4,1474,0,0
29012020,5,1610,0,0
29012020,6,1832,0,0
29012020,7,2012,0,0
29012020,8,2262,0,0
29012020,9,2477,0,0
29012020,10,2588,0,0
29012020,11,2603,0,0
29012020,12,2509,0,0
29012020,13,2372,0,0
29012020,14,2349,0,0
29012020,15,2348,0,0
29012020,16,2351,0,0
29012020,17,2321,0,0
29012020,18,2310,0,0
29012020,19,2298,0,0
29012020,20,2182,0,0
29012020,21,2020,0,0
29012020,22,1863,0,0
29012020,23,1679,0,0
30012020,0,1505,0,0
30012020,1,1387,0,0
30012020,2,1330,0,0
30012020,3,1302,0,0
30012020,4,1321,0,0
30012020,5,1450,0,0
30012020,6,1665,0,0
30012020,7,1864,0,0
30012020,8,2116,0,0
30012020,9,2345,0,0
30012020,10,2471,0,0
30012020,11,2508,0,0
30012020,12,2454,0,0
30012020,13,2323,0,0
30012020,14,2328,0,0
30012020,15,2336,0,0
30012020,16,2335,0,0
30012020,17,2324,0,0
30012020,18,2323,0,0
30012020,19,2300,0,0
30012020,20,2142,0,0
30012020,21,2003,0,0
30012020,22,1830,0,0
30012020,23,1652,0,0
31012020,0,1488,0,0
31012020,1,1369,0,0
31012020,2,1316,0,0
31012020,3,1282,0,0
31012020,4,1303,0,0
31012020,5,1433,0,0
31012020,6,1638,0,0
31012020,7,1858,0,0
31012020,8,2117,0,0
31012020,9,2337,0,0
31012020,10,2482,0,0
31012020,11,2508,0,0
31012020,12,2488,0,0
31012020,13,2357,0,0
31012020,14,2362,0,0
31012020,15,2370,0,0
31012020,16,2369,0,0
31012020,17,2357,0,0
31012020,18,2357,0,0
31012020,19,2336,0,0
31012020,20,2177,0,0
31012020,21,2037,0,0
31012020,22,1864,0,0
31012020,23,1686,0,0
01022020,0,1522,0,0
01022020,1,1404,0,0
01022020,2,1333,0,0
01022020,3,1305,0,0
01022020,4,1317,0,0
01022020,5,1423,0,0
01022020,6,1569,0,0
01022020,7,1726,0,0
01022020,8,1955,0,0
01022020,9,2183,0,0
01022020,10,2337,0,0
01022020,11,2385,0,0
01022020,12,2343,0,0
01022020,13,2200,0,0
01022020,14,2194,0,0
01022020,15,2190,0,0
01022020,16,2176,0,0
01022020,17,2173,0,0
01022020,18,2226,0,0
01022020,19,2247,0,0
01022020,20,2150,0,0
01022020,21,1998,0,0
01022020,22,1878,0,0
01022020,23,1738,0,0
02022020,0,1561,0,0
02022020,1,1446,0,0
02022020,2,1387,0,0
02022020,3,1330,0,0
02022020,4,1353,0,0
02022020,5,1427,0,0
02022020,6,1498,0,0
02022020,7,1574,0,0
02022020,8,1722,0,0
02022020,9,1880,0,0
02022020,10,1976,0,0
02022020,11,1988,0,0
02022020,12,1975,0,0
02022020,13,1893,0,0
02022020,14,1823,0,0
02022020,15,1788,0,0
02022020,16,1769,0,0
02022020,17,1802,0,0
02022020,18,1930,0,0
02022020,19,2040,0,0
02022020,20,2122,0,0
02022020,21,1920,0,0
02022020,22,1819,0,0
02022020,23,1695,0,0
03022020,0,1560,0,0
03022020,1,1444,0,0
03022020,2,1387,0,0
03022020,3,1361,0,0
03022020,4,1373,0,0
03022020,5,1507,0,0
03022020,6,1740,0,0
03022020,7,1937,0,0
03022020,8,2209,0,0
03022020,9,2464,0,0
03022020,10,2625,0,0
03022020,11,2674,0,0
03022020,12,2612,0,0
03022020,13,2464,0,0
03022020,14,2485,0,0
03022020,15,2491,0,0
03022020,16,2490,0,0
03022020,17,2454,0,0
03022020,18,2437,0,0
03022020,19,2409,0,0
03022020,20,2283,0,0
03022020,21,2111,0,0
03022020,22,1944,0,0
03022020,23,1793,0,0
04022020,0,1632,0,0
04022020,1,1522,0,0
04022020,2,1440,0,0
04022020,3,1412,0,0
04022020,4,1429,0,0
04022020,5,1562,0,0
04022020,6,1787,0,0
04022020,7,1969,0,0
04022020,8,2244,0,0
04022020,9,2469,0,0
04022020,10,2619,0,0
04022020,11,2662,0,0
04022020,12,2583,0,0
04022020,13,2443,0,0
04022020,14,2459,0,0
04022020,15,2458,0,0
04022020,16,2452,0,0
04022020,17,2408,0,0
04022020,18,2395,0,0
04022020,19,2377,0,0
04022020,20,2259,0,0
04022020,21,2105,0,0
04022020,22,1922,0,0
04022020,23,1743,0,0
05022020,0,1580,0,0
05022020,1,1461,0,0
05022020,2,1397,0,0
05022020,3,1360,0,0
05022020,4,1379,0,0
05022020,5,1510,0,0
05022020,6,1736,0,0
05022020,7,1938,0,0
05022020,8,2185,0,0
05022020,9,2417,0,0
05022020,10,2547,0,0
05022020,11,2581,0,0
05022020,12,2528,0,0
05022020,13,2375,0,0
05022020,14,2389,0,0
05022020,15,2407,0,0
05022020,16,2403,0,0
05022020,17,2384,0,0
05022020,18,2382,0,0
05022020,19,2372,0,0
05022020,20,2247,0,0
05022020,21,2092,0,0
05022020,22,1898,0,0
05022020,23,1709,0,0
06022020,0,1566,0,0
06022020,1,1445,0,0
06022020,2,1379,0,0
06022020,3,1349,0,0
06022020,4,1368,0,0
06022020,5,1511,0,0
06022020,6,1738,0,0
06022020,7,1939,0,0
06022020,8,2207,0,0
06022020,9,2456,0,0
06022020,10,2593,0,0
06022020,11,2570,0,0
06022020,12,2495,0,0
06022020,13,2357,0,0
06022020,14,2359,0,0
06022020,15,2351,0,0
06022020,16,2337,0,0
06022020,17,2316,0,0
06022020,18,2313,0,0
06022020,19,2300,0,0
06022020,20,2183,0,0
06022020,21,2036,0,0
06022020,22,1869,0,0
06022020,23,1689,0,0
07022020,0,1525,0,0
07022020,1,1409,0,0
07022020,2,1349,0,0
07022020,3,1306,0,0
07022020,4,1337,0,0
07022020,5,1469,0,0
07022020,6,1684,0,0
07022020,7,1904,0,0
07022020,8,2156,0,0
07022020,9,2376,0,0
07022020,10,2480,0,0
07022020,11,2501,0,0
07022020,12,2438,0,0
07022020,13,2280,0,0
07022020,14,2274,0,0
07022020,15,2273,0,0
07022020,16,2260,0,0
07022020,17,2256,0,0
07022020,18,2277,0,0
07022020,19,2283,0,0
07022020,20,2147,0,0
07022020,21,1998,0,0
07022020,22,1831,0,0
07022020,23,1677,0,0
08022020,0,1523,0,0
08022020,1,1416,0,0
08022020,2,1353,0,0
08022020,3,1316,0,0
08022020,4,1333,0,0
08022020,5,1451,0,0
08022020,6,1570,0,0
08022020,7,1715,0,0
08022020,8,1960,0,0
08022020,9,2169,0,0
08022020,10,2303,0,0
08022020,11,2352,0,0
08022020,12,2294,0,0
08022020,13,2165,0,0
08022020,14,2164,0,0
08022020,15,2159,0,0
08022020,16,2135,0,0
08022020,17,2137,0,0
08022020,18,2195,0,0
08022020,19,2220,0,0
08022020,20,2126,0,0
08022020,21,1993,0,0
08022020,22,1833,0,0
08022020,23,1685,0,0
09022020,0,1547,0,0
09022020,1,1446,0,0
09022020,2,1384,0,0
09022020,3,1350,0,0
09022020,4,1359,0,0
09022020,5,1428,0,0
09022020,6,1504,0,0
09022020,7,1583,0,0
09022020,8,1714,0,0
09022020,9,1861,0,0
09022020,10,1955,0,0
09022020,11,1989,0,0
09022020,12,1953,0,0
09022020,13,1875,0,0
09022020,14,1828,0,0
09022020,15,1780,0,0
09022020,16,1762,0,0
09022020,17,1791,0,0
09022020,18,1887,0,0
09022020,19,2020,0,0
09022020,20,1967,0,0
09022020,21,1911,0,0
09022020,22,1811,0,0
09022020,23,1687,0,0
10022020,0,1569,0,0
10022020,1,1462,0,0
10022020,2,1403,0,0
10022020,3,1379,0,0
10022020,4,1391,0,0
10022020,5,1529,0,0
10022020,6,1736,0,0
10022020,7,1946,0,0
10022020,8,2239,0,0
10022020,9,2483,0,0
10022020,10,2637,0,0
10022020,11,2731,0,0
10022020,12,2659,0,0
10022020,13,2538,0,0
10022020,14,2560,0,0
10022020,15,2581,0,0
10022020,16,2584,0,0
10022020,17,2545,0,0
10022020,18,2513,0,0
10022020,19,2453,0,0
10022020,20,2374,0,0
10022020,21,2222,0,0
10022020,22,2059,0,0
10022020,23,1898,0,0
11022020,0,1722,0,0
11022020,1,1600,0,0
11022020,2,1524,0,0
11022020,3,1492,0,0
11022020,4,1504,0,0
11022020,5,1641,0,0
11022020,6,1874,0,0
11022020,7,2081,0,0
11022020,8,2370,0,0
11022020,9,2628,0,0
11022020,10,2807,0,0
11022020,11,2867,0,0
11022020,12,2810,0,0
11022020,13,2697,0,0
11022020,14,2728,0,0
11022020,15,2739,0,0
11022020,16,2725,0,0
11022020,17,2682,0,0
11022020,18,2645,0,0
11022020,19,2594,0,0
11022020,20,2444,0,0
11022020,21,2283,0,0
11022020,22,2131,0,0
11022020,23,1976,0,0
12022020,0,1838,0,0
12022020,1,1705,0,0
12022020,2,1622,0,0
12022020,3,1581,0,0
12022020,4,1588,0,0
12022020,5,1730,0,0
12022020,6,1952,0,0
12022020,7,2146,0,0
12022020,8,2421,0,0
12022020,9,2704,0,0
12022020,10,2883,0,0
12022020,11,2939,0,0
12022020,12,2861,0,0
12022020,13,2745,0,0
12022020,14,2770,0,0
12022020,15,2777,0,0
12022020,16,2768,0,0
12022020,17,2735,0,0
12022020,18,2697,0,0
12022020,19,2640,0,0
12022020,20,2510,0,0
12022020,21,2377,0,0
12022020,22,2198,0,0
12022020,23,2070,0,0
13022020,0,1921,0,0
13022020,1,1775,0,0
13022020,2,1691,0,0
13022020,3,1637,0,0
13022020,4,1654,0,0
13022020,5,1773,0,0
13022020,6,1972,0,0
13022020,7,2169,0,0
13022020,8,2457,0,0
13022020,9,2736,0,0
13022020,10,2901,0,0
13022020,11,2973,0,0
13022020,12,2896,0,0
13022020,13,2766,0,0
13022020,14,2795,0,0
13022020,15,2828,0,0
13022020,16,2800,0,0
13022020,17,2750,0,0
13022020,18,2686,0,0
13022020,19,2653,0,0
13022020,20,2507,0,0
13022020,21,2374,0,0
13022020,22,2242,0,0
13022020,23,2116,0,0
14022020,0,1945,0,0
14022020,1,1799,0,0
14022020,2,1715,0,0
14022020,3,1662,0,0
14022020,4,1677,0,0
14022020,5,1794,0,0
14022020,6,1996,0,0
14022020,7,2193,0,0
14022020,8,2480,0,0
14022020,9,2760,0,0
14022020,10,2932,0,0
14022020,11,2960,0,0
14022020,12,2880,0,0
14022020,13,2792,0,0
14022020,14,2821,0,0
14022020,15,2830,0,0
14022020,16,2820,0,0
14022020,17,2736,0,0
14022020,18,2663,0,0
14022020,19,2643,0,0
14022020,20,2484,0,0
14022020,21,2336,0,0
14022020,22,2211,0,0
14022020,23,2111,0,0
15022020,0,1976,0,0
15022020,1,1838,0,0
15022020,2,1740,0,0
15022020,3,1671,0,0
15022020,4,1670,0,0
15022020,5,1767,0,0
15022020,6,1878,0,0
15022020,7,1994,0,0
15022020,8,2216,0,0
15022020,9,2491,0,0
15022020,10,2677,0,0
15022020,11,2743,0,0
15022020,12,2660,0,0
15022020,13,2532,0,0
15022020,14,2535,0,0
15022020,15,2520,0,0
15022020,16,2507,0,0
15022020,17,2453,0,0
15022020,18,2468,0,0
15022020,19,2473,0,0
15022020,20,2361,0,0
15022020,21,2219,0,0
15022020,22,2062,0,0
15022020,23,1949,0,0
16022020,0,1835,0,0
16022020,1,1734,0,0
16022020,2,1661,0,0
16022020,3,1602,0,0
16022020,4,1594,0,0
16022020,5,1661,0,0
16022020,6,1731,0,0
16022020,7,1785,0,0
16022020,8,1904,0,0
16022020,9,2028,0,0
16022020,10,2128,0,0
16022020,11,2188,0,0
16022020,12,2168,0,0
16022020,13,2112,0,0
16022020,14,2072,0,0
16022020,15,2047,0,0
16022020,16,2024,0,0
16022020,17,2020,0,0
16022020,18,2093,0,0
16022020,19,2202,0,0
16022020,20,2180,0,0
16022020,21,2132,0,0
16022020,22,2071,0,0
16022020,23,1995,0,0
17022020,0,1864,0,0
17022020,1,1733,0,0
17022020,2,1658,0,0
17022020,3,1605,0,0
17022020,4,1608,0,0
17022020,5,1731,0,0
17022020,6,1944,0,0
17022020,7,2111,0,0
17022020,8,2399,0,0
17022020,9,2702,0,0
17022020,10,2913,0,0
17022020,11,2992,0,0
17022020,12,2946,0,0
17022020,13,2859,0,0
17022020,14,2894,0,0
17022020,15,2919,0,0
17022020,16,2919,0,0
17022020,17,2809,0,0
17022020,18,2744,0,0
17022020,19,2689,0,0
17022020,20,2537,0,0
17022020,21,2374,0,0
17022020,22,2259,0,0
17022020,23,2149,0,0
18022020,0,2010,0,0
18022020,1,1859,0,0
18022020,2,1771,0,0
18022020,3,1716,0,0
18022020,4,1708,0,0
18022020,5,1829,0,0
18022020,6,2022,0,0
18022020,7,2193,0,0
18022020,8,2479,0,0
18022020,9,2762,0,0
18022020,10,2942,0,0
18022020,11,3034,0,0
18022020,12,2979,0,0
18022020,13,2863,0,0
18022020,14,2911,0,0
18022020,15,2932,0,0
18022020,16,2919,0,0
18022020,17,2865,0,0
18022020,18,2788,0,0
18022020,19,2744,0,0
18022020,20,2585,0,0
18022020,21,2432,0,0
18022020,22,2323,0,0
18022020,23,2231,0,0
19022020,0,2082,0,0
19022020,1,1933,0,0
19022020,2,1832,0,0
19022020,3,1768,0,0
19022020,4,1753,0,0
19022020,5,1830,0,0
19022020,6,1956,0,0
19022020,7,2111,0,0
19022020,8,2377,0,0
19022020,9,2680,0,0
19022020,10,2879,0,0
19022020,11,2980,0,0
19022020,12,2934,0,0
19022020,13,2795,0,0
19022020,14,2838,0,0
19022020,15,2856,0,0
19022020,16,2852,0,0
19022020,17,2796,0,0
19022020,18,2762,0,0
19022020,19,2751,0,0
19022020,20,2631,0,0
19022020,21,2486,0,0
19022020,22,2380,0,0
19022020,23,2263,0,0
20022020,0,2116,0,0
20022020,1,1960,0,0
20022020,2,1847,0,0
20022020,3,1765,0,0
20022020,4,1755,0,0
20022020,5,1857,0,0
20022020,6,2027,0,0
20022020,7,2189,0,0
20022020,8,2451,0,0
20022020,9,2753,0,0
20022020,10,2954,0,0
20022020,11,3018,0,0
20022020,12,2963,0,0
20022020,13,2838,0,0
20022020,14,2868,0,0
20022020,15,2872,0,0
20022020,16,2861,0,0
20022020,17,2778,0,0
20022020,18,2738,0,0
20022020,19,2700,0,0
20022020,20,2570,0,0
20022020,21,2429,0,0
20022020,22,2337,0,0
20022020,23,2245,0,0
21022020,0,2101,0,0
21022020,1,1947,0,0
21022020,2,1841,0,0
21022020,3,1772,0,0
21022020,4,1754,0,0
21022020,5,1836,0,0
21022020,6,1942,0,0
21022020,7,2069,0,0
21022020,8,2297,0,0
21022020,9,2558,0,0
21022020,10,2752,0,0
21022020,11,2814,0,0
21022020,12,2776,0,0
21022020,13,2633,0,0
21022020,14,2631,0,0
21022020,15,2628,0,0
21022020,16,2595,0,0
21022020,17,2518,0,0
21022020,18,2484,0,0
21022020,19,2492,0,0
21022020,20,2431,0,0
21022020,21,2308,0,0
21022020,22,2208,0,0
21022020,23,2113,0,0
22022020,0,1959,0,0
22022020,1,1825,0,0
22022020,2,1730,0,0
22022020,3,1670,0,0
22022020,4,1657,0,0
22022020,5,1737,0,0
22022020,6,1845,0,0
22022020,7,1944,0,0
22022020,8,2131,0,0
22022020,9,2369,0,0
22022020,10,2581,0,0
22022020,11,2666,0,0
22022020,12,2633,0,0
22022020,13,2516,0,0
22022020,14,2538,0,0
22022020,15,2570,0,0
22022020,16,2541,0,0
22022020,17,2509,0,0
22022020,18,2495,0,0
22022020,19,2526,0,0
22022020,20,2436,0,0
22022020,21,2303,0,0
22022020,22,2187,0,0
22022020,23,2108,0,0
23022020,0,1982,0,0
23022020,1,1845,0,0
23022020,2,1745,0,0
